,Calories,Density,Frequency,Driving_afterwards,Happiness_score,Belgian,Special,Pct_alcohol,Pct_protein,Pct_yeast,pct_hop,Score_others,Sugar,Water_quality,Acid,Score
3967,189.0,0.996,Very Often,0,6.7,no,Y,6.6,9.2,0.94,5.0,3.9,8.0,0.49,0.51,01.Bad
3968,65.0,0.9929,Regular,0,4.5,yes,N,6.4,10.5,1.56,11.2,4.7,1.8,0.6,0.15,02.Good
3969,11.0,0.9961,Almost_never,0,9.0,no,N,7.2,10.0,3.32,16.7,5.2,2.0,0.52,0.0,01.Bad
3970,96.0,0.9912,Often,0,3.5,no,Y,6.3,12.2,0.7,9.6,6.0,1.8,0.74,0.48,02.Good
3971,206.0,0.9957,Very Often,0,0.5,yes,Y,6.9,9.0,0.9,6.8,2.9,7.3,0.4,0.49,02.Good
3972,176.0,0.9912,Very Often,0,5.8,yes,Y,6.8,12.3,0.86,8.6,3.5,5.2,0.41,0.26,02.Good
3973,42.0,0.9949,Often,0,9.6,no,N,6.7,10.9,1.22,13.4,5.2,1.9,0.82,0.02,02.Good
3974,65.0,0.9969,Often,0,5.7,yes,N,9.3,10.7,1.48,6.4,4.3,2.0,0.79,0.57,01.Bad
3975,89.0,0.9896,Often,0,1.0,no,Y,7.5,12.7,1.32,7.0,3.3,2.5,0.42,0.37,02.Good
3976,21.0,0.9957,Sometimes,0,7.5,yes,N,7.0,11.3,1.82,13.8,5.1,2.5,0.6,0.07,02.Good
3977,71.0,0.991,Regular,0,8.6,no,Y,7.0,11.4,1.5,3.4,4.7,1.0,0.62,0.42,02.Good
3978,110.0,0.9917,Regular,0,7.2,no,Y,7.2,11.1,0.76,3.0,3.6,1.2,0.43,0.38,02.Good
3979,112.0,0.9939,Regular,0,3.2,no,Y,7.9,11.7,0.72,6.0,1.9,8.5,0.46,0.27,02.Good
3980,134.0,0.9898,Very Often,0,9.6,yes,Y,6.5,12.5,0.54,4.8,4.3,2.2,0.36,0.36,03.Excellent
3981,166.0,0.9961,Very Often,0,4.8,no,Y,6.3,9.0,1.16,5.2,4.0,7.8,0.41,0.25,01.Bad
3982,23.0,10.032,Sometimes,0,3.5,yes,N,15.6,11.1,1.9,12.9,1.6,4.2,0.74,0.49,01.Bad
3983,108.0,0.9964,Sometimes,0,6.7,yes,N,8.4,9.8,1.68,12.4,3.3,2.2,0.66,0.09,01.Bad
3984,17.0,0.997,Almost_never,0,8.8,yes,N,9.3,10.8,1.68,10.0,4.3,1.8,0.77,0.36,02.Good
3985,15.0,0.9986,Almost_never,0,7.0,no,N,13.8,12.0,1.86,9.8,2.3,3.0,0.93,0.67,02.Good
3986,100.0,0.9896,Sometimes,0,0.7,yes,Y,5.6,13.2,0.54,3.8,5.7,2.7,0.4,0.31,03.Excellent
3987,134.0,0.9932,Very Often,0,2.4,no,Y,7.1,9.8,0.94,2.6,4.5,1.2,0.97,0.4,03.Excellent
3988,242.0,0.9952,Very Often,0,8.3,no,Y,6.8,10.5,0.94,3.6,3.9,8.7,0.53,0.28,02.Good
3989,71.0,0.9997,Often,0,4.6,no,N,9.6,9.7,1.58,12.0,6.0,2.3,0.57,0.5,01.Bad
3990,26.0,0.9979,Almost_never,0,5.6,no,N,12.0,10.4,1.42,12.6,2.7,1.4,0.6,0.5,01.Bad
3991,114.0,0.9916,Very Often,0,8.9,yes,Y,6.4,11.7,0.76,4.8,5.0,2.8,0.66,0.31,03.Excellent
3992,89.0,0.9927,Regular,0,5.1,yes,Y,5.6,11.1,0.76,6.8,4.1,6.9,0.49,0.3,02.Good
3993,44.0,0.9952,Often,0,10.0,no,N,7.1,10.8,1.56,11.8,5.4,2.2,0.68,0.0,02.Good
3994,157.0,0.9938,Regular,0,5.0,no,Y,7.2,10.6,0.56,4.0,5.9,2.5,0.49,0.36,02.Good
3995,191.0,10.001,Often,0,7.6,yes,Y,8.7,8.7,0.88,6.2,1.9,14.35,0.88,0.73,01.Bad
3996,91.0,0.9966,Sometimes,0,5.0,yes,Y,7.0,9.3,1.96,7.8,2.4,10.7,0.47,0.21,01.Bad
3997,33.0,0.9961,Almost_never,0,0.8,yes,N,8.0,11.0,1.88,12.8,5.0,2.4,0.58,0.22,01.Bad
3998,21.0,0.9946,Sometimes,0,6.5,yes,N,7.3,10.0,1.3,13.0,5.2,1.2,0.47,0.0,03.Excellent
3999,125.0,0.9967,Very Often,0,4.1,no,Y,7.1,9.4,0.96,3.6,1.6,12.2,0.54,0.32,02.Good
4000,138.0,0.992,Often,0,2.6,no,Y,7.3,11.9,0.76,6.6,2.4,6.85,0.3,0.4,03.Excellent
4001,91.0,0.9928,Regular,0,2.1,yes,Y,5.3,9.8,0.72,4.0,5.3,3.6,0.5,0.31,02.Good
4002,95.0,0.9927,Often,0,4.1,yes,Y,5.6,11.1,0.74,6.4,4.1,7.4,0.49,0.33,02.Good
4003,148.0,0.9977,Often,0,1.1,yes,Y,7.5,12.0,0.82,8.0,4.0,19.5,0.38,1.0,02.Good
4004,140.0,0.9967,Very Often,0,6.2,no,Y,6.4,9.2,0.84,4.6,4.0,10.3,0.47,0.35,01.Bad
4005,104.0,0.9952,Regular,0,5.1,no,Y,7.3,10.7,0.86,9.8,4.0,5.2,0.45,0.32,01.Bad
4006,125.0,0.9943,Sometimes,0,1.7,yes,Y,7.2,9.8,0.96,9.4,2.9,5.9,0.49,0.16,01.Bad
4007,131.0,0.9933,Very Often,0,9.6,no,Y,6.9,10.8,0.58,4.4,2.8,6.3,0.49,0.31,02.Good
4008,131.0,0.9919,Very Often,0,6.2,yes,Y,6.3,11.3,0.72,8.0,4.0,5.1,0.44,0.24,02.Good
4009,102.0,0.9903,Sometimes,0,2.5,no,Y,6.0,11.9,0.58,7.0,5.7,1.2,0.42,0.51,02.Good
4010,89.0,0.9966,Regular,0,0.8,no,Y,7.0,9.2,1.16,2.4,4.4,7.2,0.38,0.32,02.Good
4011,38.0,0.998,Sometimes,0,1.1,no,N,7.6,9.6,1.82,10.2,5.8,2.4,0.66,0.24,02.Good
4012,95.0,0.9895,Very Often,0,8.5,no,Y,5.8,12.4,0.9,4.2,4.0,1.6,0.94,0.32,03.Excellent
4013,161.0,0.9926,Very Often,0,2.0,no,Y,6.3,10.5,0.96,5.0,3.4,3.3,0.5,0.22,02.Good
4014,92.0,0.99,Very Often,0,0.3,yes,Y,6.2,11.5,0.86,5.6,3.5,1.0,0.36,0.57,02.Good
4015,66.0,0.9962,Sometimes,0,8.1,no,N,8.7,9.2,8.3,15.6,2.2,1.7,1.17,0.51,01.Bad
4016,173.0,0.9984,Often,0,7.9,no,Y,7.9,9.7,1.02,10.2,2.9,6.2,0.53,0.36,01.Bad
4017,116.0,0.9898,Often,0,8.6,yes,Y,6.1,12.6,0.68,5.6,5.0,1.8,0.44,0.22,02.Good
4018,129.0,0.9923,Often,0,4.4,no,Y,7.1,10.8,0.98,4.0,3.3,1.5,0.52,0.37,01.Bad
4019,50.0,0.9931,Regular,0,3.4,yes,Y,6.9,11.1,0.72,15.0,2.9,6.3,0.25,0.13,01.Bad
4020,114.0,0.991,Regular,0,6.3,no,Y,7.3,13.2,0.56,8.6,4.0,4.6,0.43,0.37,02.Good
4021,138.0,0.9918,Regular,0,5.2,yes,Y,7.9,10.9,1.14,4.2,2.6,2.0,0.52,0.39,01.Bad
4022,104.0,0.9953,Often,0,6.5,yes,Y,7.1,9.3,0.68,3.0,5.0,5.3,0.52,0.34,03.Excellent
4023,142.0,0.997,Very Often,0,1.0,yes,Y,5.2,9.9,0.82,7.3,5.7,13.5,0.39,0.08,02.Good
4024,107.0,0.9908,Very Often,0,0.9,no,Y,6.3,11.8,0.56,3.4,4.3,2.8,0.43,0.42,02.Good
4025,189.0,0.9979,Often,0,0.6,no,Y,6.1,9.0,1.08,5.6,4.1,12.9,0.43,0.25,01.Bad
4026,126.0,0.9936,Regular,0,0.2,no,Y,6.2,9.4,1.0,4.0,3.6,2.8,0.55,0.32,02.Good
4027,124.0,0.9932,Very Often,0,3.3,no,Y,5.8,10.8,0.92,4.6,4.6,4.5,0.64,0.31,02.Good
4028,176.0,0.9996,Very Often,0,5.3,no,Y,7.1,9.0,0.88,3.6,5.1,15.6,0.67,0.74,02.Good
4029,150.0,0.9951,Very Often,0,4.2,no,Y,7.5,10.0,0.82,8.4,4.0,6.9,0.37,0.19,02.Good
4030,150.0,0.9924,Very Often,0,7.8,no,Y,6.0,10.4,1.06,5.2,3.8,1.3,0.62,0.24,02.Good
4031,111.0,0.9927,Sometimes,0,4.5,yes,Y,6.5,9.9,2.84,5.8,2.2,2.5,0.44,0.25,01.Bad
4032,150.0,0.9913,Very Often,0,1.9,no,Y,7.6,11.8,0.74,6.2,2.6,1.8,0.44,0.24,03.Excellent
4033,83.0,1.0,Regular,0,1.0,no,Y,6.1,11.1,0.7,5.4,4.7,1.5,0.44,0.31,03.Excellent
4034,94.0,0.9902,Regular,0,8.7,no,Y,6.5,12.1,0.6,7.2,2.9,2.9,0.49,0.49,03.Excellent
4035,107.0,0.9907,Often,0,6.2,yes,Y,7.1,12.2,0.64,5.6,4.1,1.8,0.48,0.44,03.Excellent
4036,18.0,1.0,Sometimes,0,2.8,yes,N,6.8,10.8,1.2,11.8,5.3,6.0,0.59,0.06,03.Excellent
4037,113.0,0.9918,Sometimes,0,2.4,yes,Y,6.2,11.4,0.88,4.6,4.5,1.6,0.73,0.38,01.Bad
4038,34.0,0.9976,Sometimes,0,8.5,yes,N,8.0,9.5,1.6,14.2,5.6,2.6,0.53,0.0,01.Bad
4039,105.0,0.9912,Often,0,7.6,yes,Y,6.2,11.1,0.6,5.0,4.5,1.4,0.44,0.25,03.Excellent
4040,80.0,0.9902,Regular,0,4.0,yes,Y,8.8,12.6,1.92,7.8,1.8,1.8,0.54,0.35,02.Good
4041,91.0,0.993,Sometimes,0,0.5,no,Y,8.5,10.1,0.48,3.4,0.5,1.0,0.37,0.31,01.Bad
4042,144.0,0.9971,Very Often,0,9.2,no,Y,8.1,10.2,0.98,6.0,2.9,12.3,0.57,0.49,03.Excellent
4043,133.0,0.9979,Very Often,0,5.1,no,Y,6.6,10.4,0.92,6.4,3.9,16.7,0.67,0.22,02.Good
4044,80.0,0.9923,Sometimes,0,4.1,yes,Y,5.6,10.8,0.62,5.2,4.1,5.7,0.38,0.26,01.Bad
4045,120.0,0.9895,Regular,0,6.8,no,Y,6.0,12.7,0.84,6.2,4.7,2.3,0.41,0.27,03.Excellent
4046,170.0,0.9988,Very Often,0,6.2,yes,Y,6.3,9.4,0.74,6.6,4.2,17.2,0.57,0.42,02.Good
4047,184.0,0.9956,Regular,0,7.6,no,Y,6.6,9.0,1.04,9.2,3.0,7.4,0.38,0.49,01.Bad
4048,16.0,0.9961,Almost_never,0,4.0,no,N,8.8,11.8,2.18,6.2,4.6,2.8,0.79,0.4,03.Excellent
4049,32.0,0.9940000000000001,Often,0,6.3,yes,N,6.2,11.3,1.06,11.2,6.4,1.7,0.6,0.09,01.Bad
4050,100.0,0.9894,Often,0,3.3,no,Y,6.1,11.8,0.72,6.8,2.6,2.2,0.44,0.29,02.Good
4051,34.0,0.9955,Regular,0,2.6,yes,N,6.7,9.7,1.28,9.6,4.7,2.1,0.64,0.08,01.Bad
4052,162.0,0.9973,Very Often,0,1.7,no,Y,5.9,9.5,0.94,5.0,4.9,12.4,0.38,0.19,01.Bad
4053,91.0,0.9917,Often,0,4.1,yes,Y,6.6,12.3,0.64,4.8,3.2,6.7,0.32,0.28,02.Good
4054,74.0,0.992,Sometimes,0,0.2,no,Y,8.3,10.5,1.0,4.0,3.2,0.9,0.38,0.35,02.Good
4055,92.0,0.9963,Sometimes,0,5.1,yes,N,7.1,9.4,1.76,13.7,4.3,2.0,0.62,0.35,01.Bad
4056,172.0,0.9998,Very Often,0,3.6,no,Y,6.1,9.4,0.78,5.4,5.3,16.7,0.45,0.3,01.Bad
4057,122.0,0.9928,Often,0,0.1,no,Y,6.0,10.5,1.0,8.2,5.4,1.9,0.52,0.21,02.Good
4058,108.0,0.9931,Sometimes,0,1.7,no,Y,6.0,8.7,1.2,13.4,3.0,1.2,0.35,0.07,01.Bad
4059,234.0,1.0,Very Often,0,7.4,no,Y,7.1,10.2,1.1,6.0,6.0,6.8,0.64,0.36,02.Good
4060,164.0,0.9946,Very Often,0,7.3,no,Y,6.4,10.8,0.96,2.9,6.5,5.4,0.44,0.49,02.Good
4061,102.0,0.9895,Often,0,1.1,yes,Y,5.9,12.3,0.68,5.4,3.4,2.0,0.56,0.32,02.Good
4062,191.0,1.0,Very Often,0,2.3,yes,Y,7.3,8.9,1.0,4.4,4.7,15.4,0.59,0.41,02.Good
4063,113.0,0.9957,Almost_never,0,9.1,no,N,6.0,11.5,1.08,6.6,4.5,12.9,0.56,0.32,01.Bad
4064,183.0,0.9947,Very Often,0,6.8,yes,Y,7.2,10.3,1.08,4.4,2.8,5.5,0.5,0.35,01.Bad
4065,203.0,0.9961,Very Often,0,4.7,yes,Y,6.8,8.9,0.68,5.4,3.6,8.1,0.52,0.22,01.Bad
4066,106.0,0.9938,Regular,0,2.9,no,Y,7.4,10.5,0.94,3.6,6.2,1.4,0.64,0.24,03.Excellent
4067,169.0,0.997,Very Often,0,7.4,no,Y,6.1,8.8,1.88,4.6,2.6,10.6,0.54,0.45,01.Bad
4068,170.0,1.0,Very Often,0,0.6,yes,Y,7.5,9.0,1.18,6.1,2.1,18.9,0.46,0.4,01.Bad
4069,97.0,0.9927,Sometimes,0,4.4,no,Y,6.3,11.0,0.7,7.0,4.3,5.7,0.41,0.3,03.Excellent
4070,68.0,0.9886,Often,0,1.9,no,Y,5.8,12.6,0.72,4.4,4.0,1.3,0.35,0.29,02.Good
4071,111.0,0.9946,Often,0,8.8,no,Y,6.7,11.0,0.96,5.6,4.1,8.9,0.54,0.34,03.Excellent
4072,76.0,0.9905,Sometimes,0,4.1,no,Y,5.6,10.9,0.6,3.8,4.1,1.4,0.37,0.26,03.Excellent
4073,119.0,10.004,Sometimes,0,8.4,yes,Y,9.8,9.5,0.92,6.2,3.6,15.4,0.45,0.49,01.Bad
4074,149.0,0.9984,Regular,0,9.4,no,Y,6.6,9.4,1.02,3.6,2.2,17.3,0.43,0.26,02.Good
4075,63.0,0.996,Often,0,3.5,yes,N,7.0,9.2,1.42,12.4,4.3,1.4,0.61,0.1,01.Bad
4076,187.0,0.9972,Very Often,0,4.5,yes,Y,6.0,9.5,0.9,5.8,4.7,12.6,0.42,0.2,01.Bad
4077,137.0,0.9952,Often,0,2.2,yes,Y,6.6,10.4,0.76,5.2,4.9,7.2,0.6,0.24,02.Good
4078,153.0,0.9978,Very Often,0,0.0,yes,Y,7.5,8.8,0.9,4.8,3.4,10.6,0.44,0.62,01.Bad
4079,150.0,0.9944,Often,0,8.4,no,Y,6.3,10.6,0.72,5.6,2.2,11.5,0.33,0.22,02.Good
4080,136.0,0.99,Very Often,0,3.2,no,Y,6.9,12.6,0.7,4.8,4.2,1.7,0.4,0.33,03.Excellent
4081,148.0,0.9918,Very Often,0,4.9,no,Y,6.0,11.2,0.64,2.8,4.7,1.2,0.44,0.37,01.Bad
4082,77.0,0.9905,Sometimes,0,7.5,yes,Y,5.8,10.9,0.62,4.0,4.1,1.4,0.36,0.27,03.Excellent
4083,209.0,0.9981,Very Often,0,7.6,no,Y,6.3,9.3,0.98,8.0,5.8,10.6,0.59,0.32,02.Good
4084,158.0,0.9998,Very Often,0,4.0,yes,Y,7.1,9.6,1.12,4.4,5.0,16.9,0.38,0.32,02.Good
4085,158.0,0.9945,Very Often,0,0.6,yes,Y,6.7,9.9,0.68,6.0,3.1,4.8,0.45,0.49,02.Good
4086,158.0,0.9916,Very Often,0,0.0,no,Y,7.9,12.0,0.58,7.4,3.1,2.7,0.59,0.3,03.Excellent
4087,145.0,0.9922,Very Often,0,5.9,yes,Y,6.8,10.0,0.8,6.2,3.6,1.4,0.46,0.09,01.Bad
4088,72.0,0.9902,Almost_never,0,1.7,no,Y,5.6,11.4,0.76,7.0,5.0,1.0,0.34,0.37,01.Bad
4089,108.0,0.991,Often,0,7.8,yes,Y,7.3,12.8,0.88,6.0,5.0,2.7,0.53,0.34,03.Excellent
4090,62.0,0.9994,Often,0,6.1,yes,N,10.0,10.2,1.8,11.8,3.6,2.2,0.63,0.31,02.Good
4091,177.0,0.9908,Often,0,2.7,yes,Y,7.3,11.9,0.68,5.0,4.1,2.1,0.4,0.36,03.Excellent
4092,44.0,0.9958,Regular,0,1.7,no,N,8.4,11.0,2.1,11.2,3.2,2.1,0.52,0.08,01.Bad
4093,77.0,10.017999999999999,Regular,0,4.8,yes,N,13.5,13.0,2.4,10.6,3.6,4.8,0.77,0.79,01.Bad
4094,106.0,0.9929,Very Often,0,3.9,yes,Y,6.7,9.2,3.52,5.4,1.9,1.2,0.43,0.69,02.Good
4095,151.0,0.9936,Sometimes,0,2.3,yes,Y,9.1,10.6,0.62,5.4,2.4,1.1,0.41,0.32,01.Bad
4096,11.0,0.9958,Almost_never,0,7.1,no,N,10.0,12.0,1.22,7.0,4.0,2.0,0.52,0.47,02.Good
4097,171.0,0.9987,Very Often,0,4.6,yes,Y,7.9,9.1,0.94,6.9,2.9,15.3,0.51,0.51,01.Bad
4098,96.0,0.9934,Often,0,7.7,yes,N,5.0,11.5,1.0,20.8,7.9,1.6,0.62,0.24,01.Bad
4099,136.0,0.995,Often,0,5.8,yes,Y,7.0,9.5,0.8,4.6,3.6,5.8,0.58,0.33,02.Good
4100,109.0,0.9940000000000001,Regular,0,4.9,no,Y,7.6,11.0,0.72,6.2,4.8,5.8,0.54,0.27,02.Good
4101,122.0,0.9966,Very Often,0,0.3,no,Y,6.7,8.8,1.58,4.8,2.3,10.3,0.45,0.32,01.Bad
4102,189.0,0.9958,Very Often,0,2.4,yes,Y,6.8,9.3,0.88,4.6,3.9,7.4,0.48,0.42,02.Good
4103,148.0,0.9904,Very Often,0,0.7,yes,Y,8.4,11.5,0.42,6.2,1.6,0.95,0.32,0.31,01.Bad
4104,93.0,0.9904,Often,0,9.7,yes,Y,6.8,12.2,0.52,5.0,3.3,3.1,0.45,0.37,02.Good
4105,218.0,0.9939,Often,0,7.8,no,Y,6.7,9.5,1.22,5.0,3.4,1.35,0.53,0.31,01.Bad
4106,124.0,0.9948,Regular,0,0.9,no,Y,7.7,10.7,1.12,3.2,4.7,2.0,0.49,0.49,02.Good
4107,89.0,0.9894,Often,0,8.2,yes,Y,5.8,11.1,0.68,4.4,3.3,0.9,0.36,0.29,03.Excellent
4108,143.0,0.9937,Regular,0,6.6,no,Y,6.2,9.2,1.3,4.0,3.9,1.6,0.52,0.49,02.Good
4109,119.0,0.998,Often,0,2.9,yes,N,8.4,9.1,2.18,11.8,3.3,2.6,0.5,0.29,01.Bad
4110,85.0,0.9967,Often,0,9.0,yes,N,8.0,9.2,1.52,16.2,3.6,3.4,0.42,0.25,01.Bad
4111,48.0,0.9949,Regular,0,8.9,no,N,6.4,11.4,0.9,13.4,6.0,2.1,0.49,0.08,02.Good
4112,62.0,0.9971,Almost_never,0,2.6,no,N,8.9,9.3,5.26,12.7,2.2,1.7,1.09,0.37,01.Bad
4113,28.0,1.0,Almost_never,0,6.9,yes,N,7.6,9.7,1.42,11.0,4.3,2.2,0.55,0.21,01.Bad
4114,147.0,0.9972,Very Often,0,6.2,no,Y,6.0,8.9,0.96,3.8,4.5,12.4,0.36,0.26,02.Good
4115,178.0,1.0,Very Often,0,3.6,no,Y,7.4,9.0,1.34,5.0,2.2,13.2,0.48,0.36,02.Good
4116,16.0,0.9972,Almost_never,0,5.0,yes,N,10.7,11.0,1.4,7.0,3.3,2.6,0.65,0.53,03.Excellent
4117,19.0,0.9962,Sometimes,0,4.7,yes,N,8.0,10.5,1.48,14.1,4.8,1.9,0.95,0.05,02.Good
4118,110.0,0.9918,Very Often,0,1.1,yes,Y,8.5,11.0,0.7,4.6,2.7,1.3,0.55,0.34,03.Excellent
4119,87.0,0.9998,Often,0,6.2,yes,N,9.3,9.7,1.8,12.2,4.0,3.4,0.62,0.26,01.Bad
4120,130.0,0.9938,Very Often,0,0.7,yes,Y,8.0,11.8,0.74,4.0,2.9,8.1,0.67,0.3,02.Good
4121,185.0,0.9933,Very Often,0,0.1,yes,Y,8.2,10.2,0.94,4.4,3.2,1.8,0.5,0.3,02.Good
4122,90.0,0.9926,Regular,0,2.5,yes,Y,6.0,12.1,0.64,6.4,2.9,9.9,0.43,0.33,03.Excellent
4123,12.0,0.996,Almost_never,0,3.9,no,N,7.5,11.4,2.12,7.6,5.0,2.3,0.55,0.57,02.Good
4124,168.0,0.992,Very Often,0,9.6,no,Y,6.8,10.0,0.8,5.4,3.6,1.3,0.41,0.12,01.Bad
4125,169.0,0.997,Very Often,0,0.5,no,Y,7.4,10.4,0.74,6.8,4.1,14.9,0.37,0.3,02.Good
4126,16.0,0.998,Almost_never,0,7.0,no,N,8.3,9.5,4.44,9.8,3.6,1.8,0.6,0.36,02.Good
4127,88.0,0.9909,Often,0,7.1,yes,Y,5.9,10.65,0.74,3.6,4.4,1.0,0.55,0.28,03.Excellent
4128,25.0,0.9972,Sometimes,0,6.9,yes,N,7.0,9.5,1.32,13.0,5.8,2.1,0.67,0.02,02.Good
4129,127.0,0.9965,Very Often,0,7.6,yes,N,7.1,9.5,1.06,6.2,1.7,2.2,1.62,0.3,01.Bad
4130,173.0,0.9918,Very Often,0,0.0,no,Y,7.3,11.4,0.8,5.2,3.6,1.6,0.51,0.31,02.Good
4131,88.0,0.9968,Sometimes,0,6.2,no,N,7.6,9.3,4.72,9.8,3.0,1.6,0.8,0.26,01.Bad
4132,117.0,0.9934,Very Often,0,9.5,no,Y,6.9,9.5,0.72,3.6,4.3,1.3,0.95,0.36,03.Excellent
4133,31.0,0.9962,Sometimes,0,9.0,yes,N,9.2,12.0,1.58,6.2,4.7,2.2,0.86,0.36,03.Excellent
4134,20.0,0.9955,Sometimes,0,5.6,no,N,7.2,10.1,1.52,13.9,4.4,2.0,0.54,0.13,01.Bad
4135,195.0,0.9928,Very Often,0,1.0,no,Y,7.8,10.9,1.02,5.2,4.0,1.9,0.5,0.27,02.Good
4136,108.0,0.9908,Often,0,6.2,yes,Y,6.0,12.3,0.56,3.4,3.3,5.0,0.34,0.29,02.Good
4137,51.0,0.9969,Regular,0,2.5,no,N,7.3,9.4,8.02,13.4,3.4,1.8,1.14,0.26,01.Bad
4138,131.0,0.993,Very Often,0,1.9,yes,Y,9.0,10.5,0.78,3.4,2.9,1.0,0.51,0.49,03.Excellent
4139,138.0,0.9917,Very Often,0,2.7,yes,Y,6.2,11.2,0.74,7.8,4.0,4.8,0.43,0.24,03.Excellent
4140,229.0,1.0,Very Often,0,7.3,yes,Y,7.4,8.9,1.08,7.0,3.0,13.9,0.5,0.2,02.Good
4141,36.0,0.9939,Regular,0,8.8,no,N,8.4,12.4,1.44,6.8,3.0,2.1,0.78,0.42,02.Good
4142,237.0,10.004,Very Often,0,4.2,no,Y,7.3,9.2,0.78,4.0,2.9,19.9,0.48,0.29,02.Good
4143,97.0,0.9892,Often,0,4.2,no,Y,5.6,12.8,0.44,8.4,3.9,2.4,0.38,0.34,03.Excellent
4144,172.0,0.9966,Very Often,0,8.0,yes,Y,8.8,10.2,0.72,6.8,2.8,9.7,0.4,0.33,01.Bad
4145,31.0,0.9969,Sometimes,0,2.6,no,N,6.4,9.8,1.62,12.8,6.7,1.8,0.66,0.21,01.Bad
4146,87.0,0.9917,Sometimes,0,1.4,no,Y,8.8,12.6,0.48,6.6,1.9,6.35,0.4,0.44,03.Excellent
4147,103.0,0.9911,Often,0,1.3,yes,Y,6.8,12.0,0.96,7.0,4.3,2.4,0.46,0.32,03.Excellent
4148,160.0,0.9952,Often,0,9.3,yes,Y,6.7,9.6,1.08,6.2,2.5,6.7,0.44,0.44,01.Bad
4149,118.0,0.9902,Very Often,0,6.3,no,Y,6.0,11.75,0.72,4.8,2.5,1.3,0.64,0.41,02.Good
4150,73.0,0.9928,Sometimes,0,4.7,no,Y,8.2,10.4,1.14,4.6,2.7,0.9,0.38,0.49,02.Good
4151,135.0,0.9984,Often,0,6.5,yes,Y,7.4,8.7,1.0,3.2,1.4,15.5,0.43,0.27,03.Excellent
4152,109.0,0.9921,Often,0,0.0,no,Y,9.4,12.5,0.94,5.2,4.0,1.2,0.28,0.53,02.Good
4153,130.0,0.9945,Very Often,0,7.2,yes,Y,9.2,9.8,0.82,3.6,2.5,1.5,0.49,0.49,03.Excellent
4154,148.0,0.9948,Often,0,2.2,no,N,6.7,11.3,1.36,8.4,3.4,8.6,0.57,0.27,02.Good
4155,23.0,0.9961,Sometimes,0,1.3,yes,N,7.4,9.6,2.0,12.8,4.5,1.8,0.58,0.07,01.Bad
4156,78.0,0.991,Often,0,7.4,yes,Y,8.6,11.1,0.64,3.6,2.1,0.8,0.38,0.28,01.Bad
4157,201.0,0.9955,Very Often,0,1.2,yes,Y,6.1,9.1,1.12,5.6,3.6,6.9,0.4,0.25,02.Good
4158,173.0,0.9951,Very Often,0,1.1,yes,Y,6.4,9.3,0.96,6.6,3.6,5.5,0.66,0.31,02.Good
4159,131.0,1.0,Sometimes,0,1.1,yes,Y,6.4,10.8,0.6,9.5,1.9,1.0,0.29,0.06,01.Bad
4160,313.0,0.9946,Very Often,0,8.5,no,Y,7.5,10.5,1.14,5.4,3.6,5.8,0.59,0.31,01.Bad
4161,133.0,0.9911,Often,0,5.0,no,Y,6.5,11.5,0.58,3.2,4.7,1.4,0.64,0.34,03.Excellent
4162,107.0,0.9918,Often,0,0.1,yes,Y,9.0,12.4,0.96,4.8,3.8,1.2,0.34,0.5,02.Good
4163,10.0,0.9952,Almost_never,0,6.5,yes,N,6.8,9.5,1.14,12.2,5.4,1.5,0.6,0.04,01.Bad
4164,117.0,0.9929,Often,0,7.3,no,Y,7.6,10.0,0.92,5.6,2.8,1.6,0.43,0.17,01.Bad
4165,168.0,0.9982,Often,0,2.3,yes,Y,7.4,8.7,1.12,3.2,1.4,13.7,0.44,0.3,03.Excellent
4166,16.0,0.9965,Almost_never,0,1.9,no,N,6.6,9.5,2.3,11.4,5.1,2.1,0.69,0.02,01.Bad
4167,165.0,0.991,Often,0,9.0,no,Y,7.9,12.3,0.56,2.8,2.8,1.2,0.82,0.74,02.Good
4168,125.0,0.9928,Regular,0,0.5,no,Y,5.6,10.0,0.96,4.0,6.0,2.5,0.49,0.36,02.Good
4169,111.0,0.9896,Regular,0,6.3,yes,Y,6.0,12.7,0.5,4.6,5.0,1.3,0.37,0.34,02.Good
4170,65.0,0.9898,Sometimes,0,8.8,yes,Y,7.1,12.7,0.64,4.6,4.1,1.6,0.4,0.39,03.Excellent
4171,168.0,0.9911,Often,0,6.9,no,Y,7.7,12.1,0.56,5.4,2.1,1.8,0.48,0.34,03.Excellent
4172,187.0,0.9927,Very Often,0,9.4,yes,Y,6.9,10.3,1.02,6.6,4.3,1.3,0.6,0.28,01.Bad
4173,122.0,0.9940000000000001,Often,0,7.0,no,Y,7.1,10.5,0.84,5.0,5.5,2.4,0.61,0.3,02.Good
4174,152.0,0.9940000000000001,Regular,0,10.0,yes,Y,10.0,10.4,1.0,4.0,2.2,1.4,0.42,0.39,02.Good
4175,210.0,0.997,Very Often,0,8.0,no,Y,6.1,9.7,0.84,7.4,3.5,12.0,0.59,0.46,02.Good
4176,134.0,0.9903,Very Often,0,6.2,yes,Y,6.1,11.9,0.66,4.8,3.6,1.7,0.81,0.26,03.Excellent
4177,98.0,0.9906,Often,0,3.9,no,Y,6.8,11.3,0.68,3.2,2.3,1.3,0.58,0.36,02.Good
4178,23.0,0.9955,Sometimes,0,1.0,no,N,6.8,10.3,1.4,13.6,5.1,2.1,0.6,0.21,01.Bad
